CustomerID,CustomerName,Email,Country,Age,PurchaseAmount,OrderDate
2910,,,Kenya,62,36020,2024-01-01
1495,John,invalid_email,Uganda,36,42657,
2538,Peter,john@gmail.com,Rwanda,45,43041,2024-05-12
2371,,john@gmail.com,Kenya,45,35322,2024-01-01
1980,Mary,,Uganda,27,31651,2024-05-12
1919,,john@gmail.com,,37,47291,2025-02-20
2419,,,Uganda,42,25951,
1720,,invalid_email,,38,43789,2024-01-01
2183,Alice,john@gmail.com,Uganda,31,8892,2024-05-12
1014,Peter,john@gmail.com,Rwanda,39,40394,2024-01-01
1491,John,mary@yahoo.com,Kenya,,6973,2025-02-20
2448,,mary@yahoo.com,Rwanda,43,37919,2025-02-20
2130,Mike,mary@yahoo.com,Tanzania,61,24353,2024-05-12
1892,,invalid_email,,28,29227,
2472,Jane,,Kenya,150,24400,2024-01-01
1309,Jane,,Rwanda,24,26039,2024-01-01
1737,John,,Kenya,34,21877,2025-02-20
2192,John,invalid_email,Tanzania,35,9574,2024-01-01
1544,Jane,invalid_email,,24,19215,2024-05-12
1412,Mike,mary@yahoo.com,,37,289,
1249,Peter,john@gmail.com,,55,17668,2025-02-20
1757,Jane,,Uganda,28,24638,
2803,John,,,61,38144,2024-01-01
2163,Alice,john@gmail.com,,33,11065,
2296,Mary,mary@yahoo.com,Rwanda,68,21877,2024-05-12
2438,Mike,john@gmail.com,,150,9368,2024-01-01
2630,,john@gmail.com,,44,8629,2024-05-12
2761,Mike,,Tanzania,68,11384,2024-01-01
2913,Alice,mary@yahoo.com,Tanzania,28,23997,2024-01-01
2061,Alice,invalid_email,Kenya,33,14602,2024-01-01
1812,,,Kenya,40,8671,2025-02-20
1027,,invalid_email,,29,26039,
1956,John,mary@yahoo.com,,57,14641,
1475,Jane,john@gmail.com,Uganda,20,5630,
1316,,,Kenya,19,46799,
1243,Peter,,Rwanda,55,33370,2024-05-12
1746,Mike,mary@yahoo.com,,65,27366,2025-02-20
1695,,,Rwanda,69,2712,2025-02-20
1270,Mike,invalid_email,,41,39604,2024-01-01
2462,,,Rwanda,46,7010,
2770,Alice,mary@yahoo.com,,64,22059,
2261,Jane,mary@yahoo.com,Rwanda,63,,2024-05-12
1375,Mike,invalid_email,Kenya,51,44231,2025-02-20
1264,Peter,,,37,6474,2024-01-01
1924,Alice,,Kenya,35,49084,
1919,Peter,john@gmail.com,Rwanda,31,40874,
2381,Jane,,Tanzania,35,306,
1338,Mike,mary@yahoo.com,Tanzania,19,32068,2025-02-20
1387,Mary,john@gmail.com,Tanzania,18,38144,2024-05-12
1575,,mary@yahoo.com,,37,39604,
2711,Mike,john@gmail.com,Uganda,51,48802,2024-05-12
1001,,,,58,3727,
2451,Jane,john@gmail.com,Rwanda,58,15895,
2164,Mike,mary@yahoo.com,Uganda,65,43121,2024-01-01
1374,,,Tanzania,28,17362,
2692,,mary@yahoo.com,Rwanda,44,18147,
1322,,invalid_email,Uganda,40,28793,2025-02-20
1144,Mike,invalid_email,Kenya,55,38258,2025-02-20
2980,John,invalid_email,Tanzania,61,23519,2024-05-12
1291,Mike,invalid_email,Uganda,20,47816,2025-02-20
2687,Mike,,,29,4043,
1430,,,Kenya,47,49180,2025-02-20
1703,Peter,,Tanzania,48,3990,
1947,Mary,mary@yahoo.com,,40,43121,2024-05-12
2997,Peter,john@gmail.com,Tanzania,18,21934,
1583,,mary@yahoo.com,,58,17512,
1397,Peter,mary@yahoo.com,,37,14602,
1815,Alice,mary@yahoo.com,,-5,16298,2025-02-20
2911,John,mary@yahoo.com,,23,306,2024-01-01
2366,Peter,,Rwanda,28,38760,2024-01-01
1962,,john@gmail.com,Rwanda,52,14602,
2162,Jane,mary@yahoo.com,,21,17775,
1185,,,Kenya,46,14641,2024-05-12
2827,Jane,mary@yahoo.com,,27,15807,
1059,Mike,invalid_email,Uganda,68,30918,
1937,Alice,mary@yahoo.com,,46,24400,2024-05-12
2402,John,mary@yahoo.com,Rwanda,55,44362,
1708,,,Rwanda,18,19557,
1805,John,invalid_email,Uganda,57,41706,2024-05-12
2462,,john@gmail.com,Uganda,25,25546,2024-05-12
2341,Mike,mary@yahoo.com,Tanzania,55,39453,
2324,Jane,john@gmail.com,Kenya,34,8094,
2366,Mary,invalid_email,Kenya,36,3848,
1009,Alice,mary@yahoo.com,Kenya,50,29823,
2084,,,,32,19042,2025-02-20
2867,,,Rwanda,62,,2024-05-12
1224,Mike,,Kenya,48,40394,2024-01-01
2175,Alice,,Tanzania,38,39453,2025-02-20
2733,Jane,,Tanzania,20,25951,2024-01-01
1562,Jane,,Kenya,19,27351,2024-01-01
1770,,,Uganda,52,33259,
2593,Mary,mary@yahoo.com,Tanzania,58,32068,2024-05-12
2606,Mary,john@gmail.com,Uganda,33,32662,2025-02-20
2682,John,john@gmail.com,Rwanda,62,11494,2024-05-12
2883,Alice,,,68,23347,
2597,Alice,,Tanzania,67,27990,2024-05-12
2332,Jane,invalid_email,Uganda,38,43041,2024-01-01
1883,John,,Kenya,29,18531,
2265,Mike,,Rwanda,45,2533,2024-05-12
2515,Alice,,,29,31651,2024-05-12
2388,John,mary@yahoo.com,,50,29823,2024-01-01
2352,John,mary@yahoo.com,Kenya,37,22059,
2129,,john@gmail.com,Rwanda,57,40874,2024-01-01
1224,Jane,john@gmail.com,Rwanda,66,18241,2024-05-12
1823,John,invalid_email,Rwanda,38,5630,2025-02-20
1216,,invalid_email,Rwanda,69,14139,2025-02-20
1935,Mary,invalid_email,,-5,44120,
1751,,invalid_email,Uganda,56,6496,2025-02-20
1504,Mary,,Rwanda,58,23699,
1257,Peter,,Uganda,66,19557,
2910,Jane,john@gmail.com,Rwanda,59,45858,
2796,,mary@yahoo.com,Tanzania,53,6474,2025-02-20
2539,Mike,mary@yahoo.com,,39,30403,2025-02-20
2795,,,Tanzania,43,40497,2024-05-12
1052,,,,24,26631,
2069,Peter,invalid_email,Tanzania,24,16298,2024-01-01
1725,Mary,invalid_email,Rwanda,25,5411,2024-05-12
1687,,,Uganda,43,41706,
2543,Peter,mary@yahoo.com,,41,32706,
2121,Jane,invalid_email,,41,21343,
2042,,mary@yahoo.com,Kenya,57,-100,
2912,Jane,,,65,26039,
2775,John,mary@yahoo.com,,29,27580,2025-02-20
2595,Alice,mary@yahoo.com,,64,3727,2024-01-01
2913,John,mary@yahoo.com,Rwanda,25,17362,
2512,Jane,invalid_email,Tanzania,-5,5630,2024-01-01
1417,,john@gmail.com,Tanzania,26,8892,
1688,,,Uganda,20,11494,2025-02-20
1848,Mary,mary@yahoo.com,Rwanda,-5,40874,2024-01-01
1060,Mike,mary@yahoo.com,,38,45858,2024-05-12
2167,Mary,mary@yahoo.com,Rwanda,48,14139,
1214,,john@gmail.com,Rwanda,65,19215,2024-05-12
1001,John,,Tanzania,64,40497,2024-01-01
1158,Mike,invalid_email,,41,43423,2024-01-01
2761,,john@gmail.com,Kenya,21,10014,2024-01-01
1779,Jane,mary@yahoo.com,,37,306,
2142,,john@gmail.com,Tanzania,33,6876,
1891,Mary,john@gmail.com,,27,16298,
2111,Jane,john@gmail.com,Uganda,60,19218,
1327,Mike,,,43,23347,
1578,Mike,,,46,43423,2024-01-01
2932,Mary,invalid_email,Tanzania,22,8492,2024-01-01
2379,Jane,,Uganda,28,13517,2024-05-12
2632,Peter,,Tanzania,46,33863,
2289,Jane,,Rwanda,62,30840,2025-02-20
2639,Mike,,,32,15807,
1950,Jane,john@gmail.com,Uganda,23,9574,2024-05-12
2345,,john@gmail.com,,65,14602,2024-05-12
1633,,mary@yahoo.com,Tanzania,32,35322,2024-05-12
1986,John,,,60,25951,2024-01-01
2563,,mary@yahoo.com,Uganda,37,3990,2025-02-20
2671,Peter,invalid_email,,51,2668,2024-05-12
2217,Alice,john@gmail.com,Tanzania,19,29823,
1919,,invalid_email,Tanzania,61,26205,2024-01-01
1736,John,,Kenya,33,14641,2025-02-20
2354,Alice,john@gmail.com,,36,43673,
1168,Mary,invalid_email,Kenya,51,289,2025-02-20
1519,Alice,,Kenya,66,47291,2025-02-20
2485,,invalid_email,,31,4043,
1038,Jane,,Uganda,41,763,
2559,,,Rwanda,45,11494,2025-02-20
2283,,john@gmail.com,Tanzania,65,17259,
2417,Alice,mary@yahoo.com,,49,49316,2025-02-20
1953,Mike,,Kenya,54,8094,
2248,John,,Uganda,27,44832,2025-02-20
1982,John,john@gmail.com,,66,40394,2024-05-12
2146,Alice,mary@yahoo.com,Uganda,62,17259,2024-05-12
1973,John,,Uganda,65,3661,2025-02-20
1036,Mike,,,26,12285,
1326,,mary@yahoo.com,,41,9368,
2273,John,invalid_email,,53,1121,2024-01-01
2923,Alice,john@gmail.com,,46,23699,
2198,Peter,mary@yahoo.com,,46,21343,
2624,Peter,,Kenya,65,6474,2025-02-20
1912,Mary,,,40,16298,2024-05-12
1452,,,Kenya,44,25951,
1035,John,,,48,26631,2024-05-12
2338,,john@gmail.com,,60,5630,2024-01-01
2710,,,,24,9574,2025-02-20
1971,Alice,mary@yahoo.com,,66,8892,
1794,John,,Kenya,-5,6876,2024-05-12
2987,Jane,invalid_email,,62,33863,
1971,Mike,mary@yahoo.com,Tanzania,21,41623,2024-01-01
1591,John,john@gmail.com,Kenya,31,2127,2024-05-12
2136,John,mary@yahoo.com,Tanzania,59,11065,2024-05-12
2062,,invalid_email,Uganda,59,2533,2025-02-20
2323,,john@gmail.com,,27,45074,2025-02-20
1222,Peter,,Uganda,61,32662,2024-05-12
1316,Mike,invalid_email,,51,40076,2025-02-20
1347,Alice,john@gmail.com,,43,29227,2024-05-12
1113,John,,Kenya,40,32706,
1696,Peter,mary@yahoo.com,Tanzania,26,30840,
2345,,john@gmail.com,,54,19869,
2590,Mary,mary@yahoo.com,Tanzania,25,43673,
2062,Mike,,,,7010,
2888,Peter,john@gmail.com,Tanzania,31,17775,2024-05-12
1038,Peter,,Uganda,24,47291,2024-05-12
2881,,invalid_email,Kenya,24,5630,2025-02-20
2995,Peter,john@gmail.com,,26,13873,2024-01-01
2771,,,Rwanda,20,10727,2024-05-12
2311,John,john@gmail.com,Tanzania,31,22102,
2284,John,mary@yahoo.com,Tanzania,34,19557,2024-01-01
1214,,john@gmail.com,Rwanda,67,18147,
2169,Mary,,Kenya,61,30403,
1334,Jane,john@gmail.com,Tanzania,39,1116,
2190,Jane,invalid_email,Kenya,63,2712,2024-01-01
1090,Jane,john@gmail.com,Tanzania,43,41094,
1351,,mary@yahoo.com,,45,18147,
1569,,john@gmail.com,Tanzania,62,33927,2025-02-20
2593,,,,31,1367,2024-05-12
1814,Mike,,,26,26631,2024-05-12
2703,Mike,john@gmail.com,Kenya,68,47816,2024-05-12
1779,Mary,john@gmail.com,Tanzania,43,47816,2024-01-01
1361,Mike,invalid_email,Uganda,19,25546,2025-02-20
1555,Jane,,Uganda,28,1778,2025-02-20
2367,Jane,,Rwanda,34,48802,2025-02-20
2715,,mary@yahoo.com,Uganda,51,48133,2025-02-20
2192,Peter,john@gmail.com,,36,5156,2025-02-20
1354,Mike,,Uganda,56,5411,
1189,,mary@yahoo.com,Uganda,35,1116,2025-02-20
2689,John,,Uganda,30,1785,2025-02-20
1420,John,,Tanzania,22,25951,2024-01-01
1698,Peter,,Rwanda,67,30918,2024-01-01
1005,Peter,mary@yahoo.com,Kenya,40,2533,2025-02-20
1131,Peter,,Rwanda,41,35873,
2769,,,,46,6496,2025-02-20
1555,John,,Tanzania,65,2795,2025-02-20
1824,Jane,,,64,2793,2025-02-20
1759,Peter,,Tanzania,25,49084,
2053,Mary,invalid_email,Uganda,43,41623,
1533,,mary@yahoo.com,Uganda,32,2793,2024-05-12
1424,,,,18,5358,2025-02-20
2416,Peter,,,45,24638,2024-05-12
1670,,mary@yahoo.com,Tanzania,66,17775,
1361,Alice,mary@yahoo.com,,64,44120,2025-02-20
2459,Peter,mary@yahoo.com,Kenya,63,40857,2024-05-12
2692,John,mary@yahoo.com,Rwanda,31,18147,2024-05-12
2573,Mike,john@gmail.com,Tanzania,59,1121,
2949,Peter,,,51,6973,2025-02-20
1080,,john@gmail.com,Kenya,48,37919,
1354,Mike,,Kenya,23,3404,
2280,Alice,,Rwanda,66,39052,
2740,Mary,,Kenya,22,11065,2025-02-20
1587,Mike,,,48,42630,2024-05-12
2546,,mary@yahoo.com,Kenya,54,4043,
1293,Jane,john@gmail.com,,32,26657,
2984,Peter,mary@yahoo.com,,32,33259,
2246,Alice,,Kenya,69,14920,2024-01-01
2547,Alice,john@gmail.com,Uganda,60,306,2025-02-20
2068,Mike,mary@yahoo.com,Kenya,22,15807,2024-01-01
2689,Mary,,,45,34866,
2135,John,mary@yahoo.com,Kenya,50,25951,
2255,Peter,,Kenya,28,39604,
1015,Alice,john@gmail.com,Kenya,60,18531,2024-01-01
1358,Mary,,,23,44362,2024-05-12
2245,Jane,john@gmail.com,Kenya,40,29567,2025-02-20
1864,Alice,,Rwanda,57,37294,2024-05-12
1698,Mary,john@gmail.com,,19,12285,2024-05-12
1446,,,Rwanda,32,6474,2025-02-20
1854,John,,,40,11937,
1363,John,invalid_email,Uganda,39,33927,
1673,Alice,john@gmail.com,Rwanda,26,43673,
2006,,john@gmail.com,,64,40076,
2348,Alice,mary@yahoo.com,Tanzania,57,1121,2024-01-01
1465,Mike,,,47,11753,2024-05-12
1412,Peter,invalid_email,Rwanda,33,11065,2024-05-12
2477,Mary,,Tanzania,63,1785,2024-05-12
1584,Alice,mary@yahoo.com,,64,41534,
2255,Peter,invalid_email,,69,2668,
2246,Mike,,Uganda,47,22102,
1992,,invalid_email,Tanzania,62,8210,2025-02-20
2853,,john@gmail.com,Tanzania,26,27366,
2434,Peter,john@gmail.com,,18,11753,2024-01-01
1570,Alice,mary@yahoo.com,Rwanda,55,9574,2024-01-01
1333,John,,Tanzania,25,39288,
2244,Mary,,,69,39604,
1035,Mary,invalid_email,,35,17259,
1987,,mary@yahoo.com,,44,25546,
1276,,,,35,41623,2024-01-01
2218,John,john@gmail.com,,49,5358,
1914,,invalid_email,Rwanda,66,15807,2024-01-01
2886,Alice,,,49,43685,
1482,,john@gmail.com,Uganda,,869,
2264,,mary@yahoo.com,Rwanda,65,43101,2025-02-20
2346,,,,62,306,
1729,Mary,john@gmail.com,,-5,1367,
1190,Alice,,Rwanda,53,29823,
2039,Mike,,,53,43789,2024-05-12
1522,Alice,mary@yahoo.com,Kenya,38,40874,2024-05-12
1916,Peter,john@gmail.com,Kenya,63,,2024-01-01
1399,John,invalid_email,Tanzania,49,39288,2025-02-20
2928,,john@gmail.com,Uganda,48,3404,2024-05-12
1884,,,Kenya,54,45858,2025-02-20
1703,,mary@yahoo.com,,33,8492,
1020,Alice,mary@yahoo.com,Rwanda,63,44120,2024-01-01
1472,,invalid_email,,63,38144,2025-02-20
2142,,mary@yahoo.com,Rwanda,31,26657,2024-05-12
1208,,mary@yahoo.com,Tanzania,41,6474,
1304,Mike,mary@yahoo.com,Rwanda,42,11494,
2292,Jane,mary@yahoo.com,Kenya,63,1778,
1702,John,mary@yahoo.com,Rwanda,68,19557,2024-05-12
1685,,,Kenya,52,10014,2024-05-12
1283,Mary,john@gmail.com,Kenya,34,32068,
1714,Peter,,Uganda,63,39199,
2698,Mary,mary@yahoo.com,Tanzania,59,11384,2025-02-20
1761,,,,62,9574,2025-02-20
2249,Mike,,Kenya,-5,3727,
1946,Mike,,,21,13645,2025-02-20
1379,Mary,mary@yahoo.com,Tanzania,28,41534,
1458,John,,,64,49084,
2029,Mary,mary@yahoo.com,,32,16123,2024-05-12
1027,Alice,invalid_email,Rwanda,47,6474,2024-01-01
1905,,invalid_email,Tanzania,41,45553,2024-05-12
2055,,invalid_email,,19,24376,2025-02-20
2668,Mary,,Tanzania,60,2847,2024-01-01
1877,Peter,invalid_email,Tanzania,51,26205,
1077,Peter,,Rwanda,40,12766,2025-02-20
2950,,,Rwanda,48,19042,
1945,Jane,,Tanzania,54,45074,2025-02-20
1457,Peter,mary@yahoo.com,,30,27366,2024-01-01
1568,Mary,john@gmail.com,Uganda,50,23583,2024-01-01
2560,Peter,mary@yahoo.com,Kenya,24,41190,
2504,,mary@yahoo.com,Rwanda,49,21877,
2452,John,mary@yahoo.com,Uganda,24,48802,
1736,,mary@yahoo.com,Rwanda,59,29227,
2307,Peter,john@gmail.com,Tanzania,55,37919,
1514,Alice,invalid_email,Uganda,69,23997,
2999,John,mary@yahoo.com,,61,960,2025-02-20
2121,Jane,,,30,8629,2024-05-12
1395,Alice,,,41,33259,
2511,Mary,,Kenya,45,22461,2024-01-01
1037,,,Kenya,49,3404,
2293,Mary,mary@yahoo.com,Rwanda,60,8533,2025-02-20
1885,,john@gmail.com,Kenya,35,9368,
1795,,invalid_email,,51,30180,2025-02-20
1155,Mary,,,65,16123,
2097,Alice,invalid_email,Uganda,51,41190,2024-01-01
1882,Alice,john@gmail.com,Uganda,68,45553,
2822,,,,55,26631,
2152,Alice,invalid_email,Tanzania,18,10330,2025-02-20
2709,,john@gmail.com,,60,39453,
1972,,invalid_email,Uganda,67,10727,2024-05-12
2106,,mary@yahoo.com,Rwanda,59,37165,
2044,,john@gmail.com,,48,6496,2024-01-01
2481,John,invalid_email,,67,29227,
2561,Mike,mary@yahoo.com,Tanzania,18,10330,
2729,John,mary@yahoo.com,Rwanda,68,6496,2024-05-12
1847,Mary,john@gmail.com,,33,2127,2024-05-12
2404,Mike,,Rwanda,56,2793,
1746,Peter,,,32,41623,
2462,Mary,john@gmail.com,Rwanda,50,763,
2626,Jane,mary@yahoo.com,Kenya,40,12766,2025-02-20
1987,John,mary@yahoo.com,Rwanda,,1406,2025-02-20
1019,Alice,john@gmail.com,Kenya,58,3661,2024-01-01
1301,John,,Uganda,51,49180,2024-01-01
2998,Alice,,Kenya,34,3727,2025-02-20
1867,Mike,invalid_email,Rwanda,42,22059,2024-01-01
2977,Jane,john@gmail.com,,59,46676,
1082,Mike,,,23,5411,2024-05-12
2796,Jane,,Uganda,48,24400,
2681,John,mary@yahoo.com,Rwanda,22,41706,2025-02-20
2975,Alice,invalid_email,Kenya,57,14602,
2475,Mike,john@gmail.com,,57,43101,
2409,Jane,mary@yahoo.com,,47,22399,2025-02-20
2529,,mary@yahoo.com,Tanzania,22,32706,
2279,Mary,,Rwanda,29,30180,2024-01-01
1568,Mary,,,24,15895,2024-01-01
2914,Mike,john@gmail.com,,62,13167,
1932,Alice,john@gmail.com,Rwanda,30,30180,2025-02-20
2549,,john@gmail.com,Tanzania,66,39288,2025-02-20
2184,Mike,mary@yahoo.com,,21,26631,2024-05-12
2979,John,,Tanzania,67,3404,
2185,Jane,invalid_email,Uganda,59,33259,2025-02-20
2854,,mary@yahoo.com,Kenya,20,30403,2024-05-12
2007,John,invalid_email,Kenya,29,43041,2024-01-01
1791,Mary,,,18,25546,
1790,Jane,,,44,18531,
2546,Mike,john@gmail.com,Tanzania,60,1367,2025-02-20
2808,John,invalid_email,,67,41706,2025-02-20
2293,Peter,mary@yahoo.com,Rwanda,30,24638,
1490,,invalid_email,,34,24353,2024-01-01
1206,Alice,,Rwanda,25,39604,2024-01-01
2561,,john@gmail.com,Rwanda,49,22059,2024-05-12
2606,,invalid_email,Uganda,37,6876,2024-05-12
2082,Alice,,Uganda,68,38760,
1428,Peter,mary@yahoo.com,Rwanda,34,11937,2024-01-01
1983,Mary,,,51,33259,2024-05-12
2679,Jane,mary@yahoo.com,Uganda,52,8210,2024-01-01
2627,Alice,john@gmail.com,Uganda,52,6496,2024-01-01
2331,Peter,mary@yahoo.com,Kenya,55,45251,2024-05-12
1518,Mike,mary@yahoo.com,,59,6973,2025-02-20
1589,,mary@yahoo.com,Kenya,41,10014,2025-02-20
2049,,mary@yahoo.com,,-5,33259,2024-05-12
2708,,john@gmail.com,Uganda,35,22503,
2584,Peter,,Uganda,67,43121,
1197,,invalid_email,Tanzania,63,45858,2024-01-01
1385,Mary,,,65,19218,
1347,Mary,invalid_email,,56,39199,2024-05-12
1958,John,invalid_email,,50,45553,2024-01-01
2962,Alice,,,66,48133,
1691,John,john@gmail.com,,40,29567,2025-02-20
2558,,,Tanzania,42,25951,
2850,,john@gmail.com,Tanzania,54,1685,
1376,Peter,invalid_email,Kenya,44,33863,
1897,Jane,john@gmail.com,,18,19557,2025-02-20
1914,,,,38,2668,
2580,Jane,,Tanzania,66,6876,2024-05-12
1525,Mary,,Rwanda,27,43101,2024-01-01
2175,Jane,invalid_email,Rwanda,48,32662,2025-02-20
1732,Jane,,Kenya,61,33927,
1204,,invalid_email,Rwanda,42,37165,
1453,Jane,,Rwanda,37,36020,2025-02-20
2295,,invalid_email,Rwanda,19,34866,2024-05-12
2916,Peter,,Uganda,150,289,2024-05-12
2258,Jane,,Kenya,65,43685,
2874,Mike,invalid_email,Tanzania,32,47291,2025-02-20
2762,Jane,,Rwanda,45,41706,2025-02-20
1519,Jane,,,30,45074,2024-01-01
2700,John,invalid_email,Uganda,67,18531,
2966,Peter,,Rwanda,69,22503,2024-05-12
2015,,,Uganda,-5,43041,
1954,Mary,,Kenya,31,48133,2024-05-12
2853,John,,,67,22762,2024-05-12
1724,,,,19,26657,
2012,Alice,invalid_email,,51,11753,
1499,Peter,,Rwanda,52,25951,2024-01-01
1115,Mike,,Uganda,54,2668,2024-05-12
1384,Peter,john@gmail.com,,42,2668,2024-05-12
2366,Alice,,,65,43121,
1582,Alice,,,-5,1685,
1393,Alice,john@gmail.com,Uganda,32,45553,2025-02-20
2086,,,Rwanda,29,10330,
2739,Mary,mary@yahoo.com,Rwanda,26,32068,
1719,Jane,mary@yahoo.com,Kenya,48,22399,2024-05-12
1070,Peter,,Kenya,31,49316,2024-01-01
2811,,,,46,38258,2024-05-12
1272,,mary@yahoo.com,Tanzania,,1406,
2342,,invalid_email,Kenya,65,7010,2025-02-20
1336,Jane,invalid_email,Rwanda,60,22762,2024-01-01
2388,Jane,john@gmail.com,Tanzania,55,39453,2025-02-20
2517,Mike,,Kenya,59,3848,
1605,Alice,,Uganda,25,30635,2025-02-20
1164,Mary,mary@yahoo.com,,65,32662,2025-02-20
2566,Mike,,Kenya,20,36020,
1009,John,,Kenya,19,45858,
2323,,mary@yahoo.com,Uganda,33,39199,
1727,,mary@yahoo.com,Rwanda,36,21618,
1799,Mary,,,47,45553,
1100,Jane,mary@yahoo.com,Uganda,58,22102,2025-02-20
2447,,john@gmail.com,,33,11116,
2414,,john@gmail.com,Kenya,48,24353,
1777,Mary,,Rwanda,-5,5411,
1212,,,Tanzania,45,17259,
2713,,john@gmail.com,Kenya,21,26954,2024-05-12
2110,Alice,john@gmail.com,Uganda,27,26205,2024-05-12
2575,John,,Tanzania,68,49180,2024-01-01
1399,Alice,invalid_email,,62,29567,2024-05-12
1586,John,mary@yahoo.com,Tanzania,35,11116,
1887,,john@gmail.com,Uganda,64,9574,
2068,Mike,invalid_email,Tanzania,49,41623,2024-01-01
2694,,,Uganda,47,23347,2024-05-12
2485,Jane,invalid_email,Kenya,53,16123,2025-02-20
1590,,,Rwanda,26,24638,2024-01-01
2332,John,,,53,49084,
2108,John,,Rwanda,46,7010,
1090,John,invalid_email,Rwanda,33,40442,
2682,,,Rwanda,45,43101,
1671,Mary,john@gmail.com,Uganda,38,7010,2025-02-20
1712,Mike,invalid_email,Uganda,64,18531,2025-02-20
1934,Mary,john@gmail.com,,19,40497,
2950,Jane,invalid_email,Uganda,63,47291,2024-05-12
1240,,john@gmail.com,,52,23583,
2887,John,invalid_email,Uganda,-5,48802,2024-05-12
1000,Mike,,Uganda,45,13873,
1223,Mike,mary@yahoo.com,Uganda,150,21371,
1799,Peter,,Kenya,53,24039,2024-05-12
2767,Jane,john@gmail.com,,48,33259,
2995,,,,50,13873,2025-02-20
2948,,,Uganda,40,14602,2025-02-20
2951,Mike,mary@yahoo.com,,58,,2024-01-01
1587,,john@gmail.com,Tanzania,34,40874,
1114,John,,Kenya,63,45074,2024-05-12
2688,John,invalid_email,Uganda,66,18531,
1916,Mike,,,18,2127,2024-01-01
2125,Mary,john@gmail.com,Kenya,59,8533,
1192,Jane,,,40,45553,
2188,John,john@gmail.com,Kenya,65,47816,
1869,Mike,invalid_email,Tanzania,44,30403,2024-05-12
1088,John,mary@yahoo.com,,42,13167,2025-02-20
2708,,,Kenya,49,14086,2024-01-01
1120,Mike,john@gmail.com,Rwanda,36,44362,2024-05-12
1141,Jane,john@gmail.com,Tanzania,41,9792,
1992,Mike,john@gmail.com,Rwanda,20,-100,2024-05-12
1104,Peter,mary@yahoo.com,Tanzania,29,18531,
1885,Mike,john@gmail.com,Rwanda,52,29227,
1426,Mike,,Rwanda,32,1785,
2327,,,,34,43121,2024-05-12
2894,,john@gmail.com,Kenya,67,22461,2025-02-20
2993,Jane,,Kenya,49,2533,
1315,,,Tanzania,24,49025,
2985,Mike,,,36,44517,2025-02-20
1633,Jane,john@gmail.com,,24,43789,2024-05-12
2924,Peter,invalid_email,Kenya,22,25951,2025-02-20
1007,Jane,,Kenya,57,8094,2024-05-12
1772,John,mary@yahoo.com,,38,36020,
2095,,john@gmail.com,Uganda,65,43101,2024-01-01
2381,Jane,mary@yahoo.com,,65,11116,2024-01-01
1221,,invalid_email,Kenya,68,9368,
2438,Peter,mary@yahoo.com,,64,47816,2025-02-20
1551,Alice,john@gmail.com,Uganda,24,1785,2024-05-12
2392,Mike,john@gmail.com,Rwanda,54,48290,2024-01-01
1714,Jane,invalid_email,,40,11937,2024-05-12
2286,Mike,john@gmail.com,Rwanda,28,45251,
2862,Mary,invalid_email,Uganda,27,30918,2025-02-20
2712,John,invalid_email,Uganda,38,42657,2024-05-12
2882,,john@gmail.com,Uganda,150,25546,2025-02-20
2340,John,,Tanzania,58,45858,2024-01-01
2106,Mary,invalid_email,,50,48290,2024-05-12
2340,Mary,john@gmail.com,,37,2795,
1109,,,,50,46799,2024-01-01
1249,Jane,invalid_email,Rwanda,57,1121,2025-02-20
1381,Mary,,Rwanda,52,43789,
1005,Alice,,Rwanda,51,2793,
1457,Mike,,,53,37919,2024-05-12
2106,Mike,,Kenya,44,19557,2024-01-01
1206,Peter,invalid_email,Rwanda,36,11116,2024-05-12
1898,,john@gmail.com,Uganda,60,41094,2024-05-12
2412,Mary,mary@yahoo.com,Rwanda,22,12285,
2336,Mary,john@gmail.com,Uganda,46,36020,
1020,Alice,mary@yahoo.com,Tanzania,27,27990,
1408,John,mary@yahoo.com,Kenya,150,45074,
1893,John,invalid_email,Kenya,57,23347,
1513,Mike,,,30,39288,2025-02-20
2149,Mike,john@gmail.com,,46,1778,
1807,Jane,,,22,48290,2024-01-01
2722,,,Tanzania,29,26954,2024-05-12
1872,,invalid_email,,30,14086,
1012,Alice,invalid_email,Uganda,39,8533,2024-01-01
1969,,,Tanzania,57,33259,
1976,,john@gmail.com,Kenya,32,28121,2024-01-01
2012,Peter,,Uganda,30,1406,2024-01-01
2034,,john@gmail.com,Tanzania,18,24376,
1085,Peter,mary@yahoo.com,Kenya,-5,22399,
2546,,invalid_email,,55,5156,2024-05-12
1907,Alice,john@gmail.com,Uganda,60,5630,
2559,Peter,,Uganda,62,36020,2024-01-01
2323,John,,Kenya,,48802,2025-02-20
2265,Peter,invalid_email,Uganda,69,41623,2025-02-20
1120,Peter,,,18,49316,2024-05-12
2169,Alice,,,28,8533,2025-02-20
2589,Alice,john@gmail.com,,60,763,2024-05-12
1748,Peter,,Kenya,57,21618,
2378,,invalid_email,Rwanda,39,48290,2024-05-12
1683,Mary,john@gmail.com,Rwanda,52,18147,
2926,,mary@yahoo.com,Uganda,68,24376,
2755,Alice,,,61,43685,
2653,,,Uganda,23,11116,
1307,,john@gmail.com,Kenya,45,8210,
1693,Jane,,Uganda,48,26954,
1286,Jane,,,150,46676,
1305,John,invalid_email,Rwanda,25,1685,
2834,,,Uganda,22,43673,
